date,username,to,replies,retweets,favorites,tweet,geo,mentions,hashtags,id,permalink
2017-11-11 20:42:51,taylorswift13,,793,5717,32834,My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettigerhttps://www.facebook.com/LauraHettigerKMOV/videos/1578303422229566/ …,,@LauraKHettigerhttps,,929449365630017536,https://twitter.com/taylorswift13/status/929449365630017536
2017-11-11 20:19:24,taylorswift13,,841,4872,33868,#reputaylurking #reputation pic.twitter.com/WPWiwPodY1,,,#reputaylurking #reputation,929443465062158336,https://twitter.com/taylorswift13/status/929443465062158336
2017-11-11 20:17:02,taylorswift13,,485,4355,29498,#reputaylurking #reputation pic.twitter.com/hEGz0GQFqc,,,#reputaylurking #reputation,929442865687748608,https://twitter.com/taylorswift13/status/929442865687748608
2017-11-11 20:14:56,taylorswift13,,444,4041,27701,#reputaylurking #reputation pic.twitter.com/PRkjzCmoAc,,,#reputaylurking #reputation,929442339491336193,https://twitter.com/taylorswift13/status/929442339491336193
2017-11-11 20:13:42,taylorswift13,,420,4364,30073,#reputaylurking #reputation pic.twitter.com/NPcA5WsgVL,,,#reputaylurking #reputation,929442028005490688,https://twitter.com/taylorswift13/status/929442028005490688
2017-11-11 20:11:53,taylorswift13,,402,4166,29135,#reputaylurking #reputation pic.twitter.com/hxD5n2KrxW,,,#reputaylurking #reputation,929441570276954113,https://twitter.com/taylorswift13/status/929441570276954113
2017-11-11 19:39:29,taylorswift13,,726,4494,29945,#reputaylurking #reputation pic.twitter.com/9n2rvbzXph,,,#reputaylurking #reputation,929433416520683520,https://twitter.com/taylorswift13/status/929433416520683520
2017-11-11 19:37:36,taylorswift13,,502,4349,29057,#reputaylurking #reputation pic.twitter.com/K3tUWVvmpd,,,#reputaylurking #reputation,929432942434242561,https://twitter.com/taylorswift13/status/929432942434242561
2017-11-11 19:34:24,taylorswift13,,511,4460,30204,#reputaylurking #reputation pic.twitter.com/18sg97Oshp,,,#reputaylurking #reputation,929432139933810688,https://twitter.com/taylorswift13/status/929432139933810688
2017-11-11 19:31:31,taylorswift13,,536,4204,28091,#reputaylurking #reputation pic.twitter.com/3p2sIX7WGU,,,#reputaylurking #reputation,929431413253951489,https://twitter.com/taylorswift13/status/929431413253951489
2017-11-11 19:30:02,taylorswift13,,497,4124,27278,#reputaylurking #reputation pic.twitter.com/z5HoBkxUQy,,,#reputaylurking #reputation,929431039344246784,https://twitter.com/taylorswift13/status/929431039344246784
2017-11-11 19:07:25,taylorswift13,,839,5689,38405,#reputaylurking #reputation pic.twitter.com/O8sznXy3vX,,,#reputaylurking #reputation,929425348680470529,https://twitter.com/taylorswift13/status/929425348680470529
2017-11-11 19:03:27,taylorswift13,,694,4950,31855,#reputaylurking #reputation pic.twitter.com/sygCHKoJvu,,,#reputaylurking #reputation,929424351119671296,https://twitter.com/taylorswift13/status/929424351119671296
2017-11-11 19:01:27,taylorswift13,,668,4583,28958,#reputaylurking #reputation pic.twitter.com/tDWpcN4MGx,,,#reputaylurking #reputation,929423847509692416,https://twitter.com/taylorswift13/status/929423847509692416
2017-11-11 18:57:21,taylorswift13,,1316,5943,39141,#reputaylurking #reputation pic.twitter.com/eS6JDjsWuF,,,#reputaylurking #reputation,929422816079941632,https://twitter.com/taylorswift13/status/929422816079941632
2017-11-11 18:55:36,taylorswift13,,1150,6159,38687,#reputaylurking #reputation pic.twitter.com/rOXGOsBDae,,,#reputaylurking #reputation,929422372884578304,https://twitter.com/taylorswift13/status/929422372884578304
2017-11-10 04:23:55,taylorswift13,,4314,41676,115244,#reputation is out now. Let the games begin. http://taylor.lk/reputation-iT pic.twitter.com/GzA6cTEwjf,,,#reputation,928840621556674560,https://twitter.com/taylorswift13/status/928840621556674560
2017-11-09 19:34:44,taylorswift13,,3005,28572,99690,Waiting for #reputation like... http://taylor.lk/reputation-iT pic.twitter.com/LCCRtKnQXz,,,#reputation,928707446759190530,https://twitter.com/taylorswift13/status/928707446759190530
2017-11-09 18:20:50,taylorswift13,,1217,10221,43171,ABC tonight during Scandal #reputation #TGIThttps://youtu.be/UFWiQam5n-c,,,#reputation #TGIThttps,928688847701135361,https://twitter.com/taylorswift13/status/928688847701135361
2017-11-09 02:27:32,taylorswift13,,2691,20125,96135,In NYC for SNL rehearsals. I LOVE YOU @littlebigtown and CMAs.pic.twitter.com/3QT7bX6yOe,,@littlebigtown,,928448941615656961,https://twitter.com/taylorswift13/status/928448941615656961
2017-11-09 00:58:03,taylorswift13,,1600,13835,55136,Two days until #reputation. http://taylor.lk/reputation-iT pic.twitter.com/z4bk0thC5c,,,#reputation,928426425522294784,https://twitter.com/taylorswift13/status/928426425522294784
2017-11-08 19:08:38,taylorswift13,,1362,7540,34721,Three new behind-the-scenes videos available now. Only on @AppleMusic: http://apple.co/BTSvideos pic.twitter.com/a4E6cNaD3B,,@AppleMusic,,928338488570863616,https://twitter.com/taylorswift13/status/928338488570863616
2017-11-08 15:04:07,taylorswift13,,2833,19251,77493,Forgot to show the back of the Target magazines on Friday you can get your hands on this quality reading material. http://taylor.lk/target pic.twitter.com/w8q9R752vR,,,,928276956315045894,https://twitter.com/taylorswift13/status/928276956315045894
2017-11-08 03:37:34,taylorswift13,,1917,21930,68601,3 days until #reputation. http://taylor.lk/reputation-iT pic.twitter.com/sjr8hMqPxV,,,#reputation,928104179926749185,https://twitter.com/taylorswift13/status/928104179926749185
2017-11-07 19:57:47,taylorswift13,,1555,14058,53808,"Two unique magazines. Poetry, paintings, lyrics & polaroids. Available Friday: http://taylor.lk/target pic.twitter.com/frFIILyrqa",,,,927988470059905025,https://twitter.com/taylorswift13/status/927988470059905025
2017-11-07 13:43:34,taylorswift13,,2171,12257,49743,Inside the reputation Secret Sessions -http://taylor.lk/repSS,,,,927894296983932928,https://twitter.com/taylorswift13/status/927894296983932928
2017-11-03 12:00:17,taylorswift13,,2114,15330,57110,The #CallItWhatYouWant lyric video is out now! Watch it here:http://taylor.lk/CIWYWlyric,,,#CallItWhatYouWant,926418754069843968,https://twitter.com/taylorswift13/status/926418754069843968
2017-11-03 04:26:29,taylorswift13,,3456,32632,94782,“Call It What You Want” available now. @applemusic Pre-order #reputation: http://taylor.lk/reputation-iT pic.twitter.com/EWxoTpSzIT,,@applemusic,#reputation,926304551069736960,https://twitter.com/taylorswift13/status/926304551069736960
2017-11-02 12:29:43,taylorswift13,,4187,45664,161608,Call It What You Want. Midnight Eastern.pic.twitter.com/nTmlQUzmFN,,,,926063770853625856,https://twitter.com/taylorswift13/status/926063770853625856
2017-10-27 04:03:37,taylorswift13,,5219,34820,102267,#ReadyForItMusicVideohttp://taylor.lk/RFIvideo,,,#ReadyForItMusicVideohttp,923762079382884353,https://twitter.com/taylorswift13/status/923762079382884353
2017-10-02 14:44:06,taylorswift13,,4275,58961,301717,There are no words to express the helplessness and sorrow my broken heart feels for the victims in Vegas and their families.,,,,914863569031827456,https://twitter.com/taylorswift13/status/914863569031827456
2017-09-29 14:36:21,taylorswift13,,2910,19202,70465,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWYNQGLNOo9E7?si=zhuVwBvr …,,,,913774451862450182,https://twitter.com/taylorswift13/status/913774451862450182
2017-09-22 20:46:24,taylorswift13,,2237,11739,55614,https://youtu.be/iDLdPHLZRkw,,,,911330863769628672,https://twitter.com/taylorswift13/status/911330863769628672
2017-09-07 15:11:59,taylorswift13,,3638,36287,136378,Some real tough questions I had for Olivia.pic.twitter.com/VeLIN3iYRY,,,,905810889693159425,https://twitter.com/taylorswift13/status/905810889693159425
2017-09-07 15:11:18,taylorswift13,,1612,22755,84835,Such a taxing day when they're like 'eat some cookie dough' and you're like 'ok I'll make this sacrifice for my art' http://taylor.lk/TSNBTS1 pic.twitter.com/Yia4NqDjYR,,,,905810715570835456,https://twitter.com/taylorswift13/status/905810715570835456
2017-09-03 12:05:42,taylorswift13,,3876,37013,115217,A second glance into #reputation...ready for it? http://taylor.lk/ReadyForIt-iT pic.twitter.com/HF35pISj2N,,,#reputation,904314458079727620,https://twitter.com/taylorswift13/status/904314458079727620
2017-08-28 02:42:53,taylorswift13,,7220,48741,139308,The #LWYMMDvideo is out now -http://taylor.lk/LWYMMDvideo,,,#LWYMMDvideo,901998494214434818,https://twitter.com/taylorswift13/status/901998494214434818
2017-08-25 11:57:17,taylorswift13,,4908,52778,156223,Official #LWYMMDvideo world premiere. Sunday 8/27 at the @vmaspic.twitter.com/tjAxr8qdsY,,@vmaspic,#LWYMMDvideo,901050847043497984,https://twitter.com/taylorswift13/status/901050847043497984
2017-08-25 03:32:03,taylorswift13,,6426,64085,164676,New single #LookWhatYouMadeMeDo out now. Pre-order #reputation: http://taylor.lk/reputation-iT Merch & ticket info at http://taylorswift.com pic.twitter.com/Tcni9yIgs2,,,#LookWhatYouMadeMeDo #reputation,900923703424413696,https://twitter.com/taylorswift13/status/900923703424413696
2017-08-23 16:49:01,taylorswift13,,17584,154137,373163,pic.twitter.com/xMBBukfZPs,,,,900399489126629377,https://twitter.com/taylorswift13/status/900399489126629377
2017-08-23 14:02:23,taylorswift13,,8230,53098,171295,pic.twitter.com/xqhhDZ0y7c,,,,900357555289034752,https://twitter.com/taylorswift13/status/900357555289034752
2017-08-22 15:02:19,taylorswift13,,8259,48353,156431,pic.twitter.com/12Rfi8bso4,,,,900010249163112450,https://twitter.com/taylorswift13/status/900010249163112450
2017-08-21 15:00:54,taylorswift13,,19343,72060,209179,pic.twitter.com/p2DyY0e2M3,,,,899647503859032065,https://twitter.com/taylorswift13/status/899647503859032065
2014-08-28 19:29:51,taylorswift13,LilyAldridge,0,134,0,“ @LilyAldridge: Airplane tunes http://instagram.com/p/sQHMivv309/ ” EXACTLY. Have you heard @Hozier 'Work Song'? It's the perfect song.,,@LilyAldridge @Hozier,,505074802819100672,https://twitter.com/taylorswift13/status/505074802819100672
2011-11-14 10:39:39,taylorswift13,,595,1780,859,"Miami was awesome! Thanks to all the fans who traveled from all over, and to @official_flo for singing 'right round' with me! Insane night!",,@official_flo,,136030524673241088,https://twitter.com/taylorswift13/status/136030524673241088
2011-11-12 21:13:59,taylorswift13,,910,1468,798,The Jacksonville crowd last night was so crazy loud! Getting ready to go to sound check in Tampa.,,,,135465383950954496,https://twitter.com/taylorswift13/status/135465383950954496
2011-11-12 21:12:19,taylorswift13,,55,507,294,@matracaberg your tweet made my day! You're so awesome.,,@matracaberg,,135464965044830208,https://twitter.com/taylorswift13/status/135464965044830208
2011-11-11 04:40:47,taylorswift13,,1450,2525,1191,WHAT IS HAPPENING!! http://instagr.am/p/Tm6qC/,,,,134853050488721408,https://twitter.com/taylorswift13/status/134853050488721408
2011-11-10 07:58:43,taylorswift13,,1286,3444,1949,My thank you's. And my cat. Good night! http://instagr.am/p/Tfhy4/,,,,134540473950932993,https://twitter.com/taylorswift13/status/134540473950932993
2011-11-10 07:16:38,taylorswift13,,567,2060,1212,I found fake Xmas trees backstage at the CMAs. http://instagr.am/p/TfW0_/,,,,134529885396926464,https://twitter.com/taylorswift13/status/134529885396926464
2011-11-10 07:13:35,taylorswift13,,1387,6828,7504,"Headed home feeling so grateful and happy and just... Thank you. To the fans who have made this year so wonderful, I just adore you.",,,,134529116690059264,https://twitter.com/taylorswift13/status/134529116690059264
2011-11-10 04:15:11,taylorswift13,,2480,7038,5205,Ahhhjhhhhhffhkytf!!!!! YES!!!! Thank you!!! Flipping out backstage!!!!!,,,,134484221862477826,https://twitter.com/taylorswift13/status/134484221862477826
2011-11-10 00:25:45,taylorswift13,,500,1275,751,Dress train... http://instagr.am/p/Tc0R3/,,,,134426483304316928,https://twitter.com/taylorswift13/status/134426483304316928
2011-11-09 22:06:46,taylorswift13,,1068,3057,852,CMA dayyyyy!,,,,134391504058847232,https://twitter.com/taylorswift13/status/134391504058847232
2011-11-08 22:57:42,taylorswift13,,879,2232,1047,You guys are wonderful. http://instagr.am/p/TUW7Z/,,,,134041934560899072,https://twitter.com/taylorswift13/status/134041934560899072
2011-11-08 20:42:28,taylorswift13,,670,2148,1207,13. http://instagr.am/p/TTcyk/,,,,134007901881778177,https://twitter.com/taylorswift13/status/134007901881778177
2010-08-29 22:37:12,taylorswift13,,42,502,546,@Miranda_lambert your tweet made me smile so big! I'm so stoked that you like that lyric!! I was full on giggling watching your new video :),,@Miranda_lambert,,22473061388,https://twitter.com/taylorswift13/status/22473061388
2010-08-22 21:16:05,taylorswift13,brian_mansfield,5,426,407,@brian_mansfield thank you for saying that about the careless man's careful daughter line. Made my afternoon :),,@brian_mansfield,,21858954612,https://twitter.com/taylorswift13/status/21858954612
2010-08-21 00:44:04,taylorswift13,PerezHilton,15,458,455,@PerezHilton I love you too!! I hope your Friday night is pretty. Check out what Nashville looks like right now! http://twitpic.com/2gmg19,,@PerezHilton,,21707774186,https://twitter.com/taylorswift13/status/21707774186
2010-06-30 18:34:45,taylorswift13,,9,315,355,@amosjheller is SLAYING a bass part in the studio right now. http://twitpic.com/21am7t,,@amosjheller,,17433631994,https://twitter.com/taylorswift13/status/17433631994
2010-06-11 21:35:36,taylorswift13,,4,368,334,"@itsnicoleA, your tweet made me smile :-D thank you!! That was really sweet!",,@itsnicoleA,,15957030980,https://twitter.com/taylorswift13/status/15957030980
2010-04-18 07:24:28,taylorswift13,,39,729,1406,"@caitlinbird is texting me about how she tried to take a bath while eating a bag of sunflower seeds, resulting in a sunflower seed bath.haaa",,@caitlinbird,,12386162054,https://twitter.com/taylorswift13/status/12386162054
2010-02-10 13:23:13,taylorswift13,,3,189,391,@caitlinbird has just pointed out the coincidence involved in getting stuck in our own concert traffic.,,@caitlinbird,,8900969548,https://twitter.com/taylorswift13/status/8900969548
2010-01-28 20:53:18,taylorswift13,XChadballX,5,142,247,"@XChadballX Get well soon, @GrantMickelson and I love and miss you!!",,@XChadballX @GrantMickelson,,8337868068,https://twitter.com/taylorswift13/status/8337868068
2010-01-18 02:05:25,taylorswift13,GrantMickelson,3,122,247,@GrantMickelson THAT is BEAUTIFUL.,,@GrantMickelson,,7886565928,https://twitter.com/taylorswift13/status/7886565928
2010-01-17 09:46:44,taylorswift13,ChrisWillman,1,78,189,"@ChrisWillman hahaha!! 'i know you are, but what am I?' Way to bring that back!",,@ChrisWillman,,7859641381,https://twitter.com/taylorswift13/status/7859641381
2009-12-30 08:21:11,taylorswift13,,3,127,373,@juliannehough thought she could put out a dance aerobics DVD without me making her do the whole thing with me when we hang out. Psshh..,,@juliannehough,,7190300292,https://twitter.com/taylorswift13/status/7190300292
2009-12-12 23:09:14,taylorswift13,,14,105,234,"@perezhilton You're so sweet, thank you for starting my birthday festivities a day early!! (hugging you) Hope you're well!",,@perezhilton,,6612109917,https://twitter.com/taylorswift13/status/6612109917
2009-12-10 18:01:34,taylorswift13,brian_mansfield,1,54,170,@brian_mansfield good one! Just downloaded. I like 'i know about you' from that new record. Any lyrical cheating accusations = thumbs up!!,,@brian_mansfield,,6538664073,https://twitter.com/taylorswift13/status/6538664073
2009-12-08 15:39:15,taylorswift13,brian_mansfield,1,79,188,"@brian_mansfield your playlist is AMAZING! Already obsessed with civil wars, John, 5 for fighting, and butch. Great suggestions.",,@brian_mansfield,,6466467894,https://twitter.com/taylorswift13/status/6466467894
2009-12-06 01:11:22,taylorswift13,CarterJenkins,2,45,131,"@CarterJenkins I'm playing tonight, see you there?",,@CarterJenkins,,6385798793,https://twitter.com/taylorswift13/status/6385798793
2009-11-26 17:08:07,taylorswift13,archiv3d,2,62,158,@briannerbananer I love you! Happy thanksgiving!!!,,@briannerbananer,,6086623090,https://twitter.com/taylorswift13/status/6086623090
2009-11-23 13:39:47,taylorswift13,PerezHilton,3,56,174,@PerezHilton Thanks!! I can't believe it! :) :) :),,@PerezHilton,,5976403310,https://twitter.com/taylorswift13/status/5976403310
2009-11-19 00:34:44,taylorswift13,,235,701,1266,"@johncmayer ""Half of my heart"" is #8 on itunes!!! PARTY!!!",,@johncmayer,#8,5842776163,https://twitter.com/taylorswift13/status/5842776163
2009-11-15 19:05:20,taylorswift13,PerezHilton,1,61,175,@PerezHilton I just woke up and read your tweet. Made my morning!!,,@PerezHilton,,5742844976,https://twitter.com/taylorswift13/status/5742844976
2009-11-04 06:14:01,taylorswift13,,398,1602,1844,@justinbieber Guess who KILLED IT on @theellenshow...... (you),,@justinbieber @theellenshow,,5414021461,https://twitter.com/taylorswift13/status/5414021461
2009-11-02 17:05:25,taylorswift13,brian_mansfield,1,54,217,"@brian_mansfield thank you!! Yay!! The show last night was awesome. Onstage, hayleys like a mixture of hardcore and adorable. Hardcorable.",,@brian_mansfield,,5367536507,https://twitter.com/taylorswift13/status/5367536507
2009-11-01 06:09:42,taylorswift13,yelyahwilliams,6,157,350,@yelyahwilliams you're the jennifer's body version of yourself!! SALTY.,,@yelyahwilliams,,5332402093,https://twitter.com/taylorswift13/status/5332402093
2009-10-29 19:44:18,taylorswift13,PerezHilton,3,39,167,"@PerezHilton I'm at a shoot and just played that video for everybody, she is so precious! I love little kids' voices!!",,@PerezHilton,,5267312723,https://twitter.com/taylorswift13/status/5267312723
2009-10-25 08:50:49,taylorswift13,,11,121,344,"@juliannehough you are FUN! I love how we walked in wearing white, and walked out with each other's initials painted on our clothes. hahaha",,@juliannehough,,5143540097,https://twitter.com/taylorswift13/status/5143540097
2009-10-25 07:36:28,taylorswift13,,131,3628,3624,"@Katyperry knows how to throw a birthday party! I would even go as far as to say it was party-licious. Best EVER. Happy bday, pretty girl!!",,@Katyperry,,5142766424,https://twitter.com/taylorswift13/status/5142766424
2009-10-25 02:34:43,taylorswift13,,21,47,249,@perezhilton see you in a few! Can't wait to see your white outfit! I look kind of like the tooth fairy in mine. Party!!,,@perezhilton,,5137916986,https://twitter.com/taylorswift13/status/5137916986
2009-10-25 01:31:27,taylorswift13,JNCx,15,284,341,@JNCx I love you and I'm thinking of you. Hope you're ok <3,,@JNCx,,5136605264,https://twitter.com/taylorswift13/status/5136605264
2009-10-25 00:21:04,taylorswift13,,5,94,258,@therealpickler it's a sandwich with just fluff (marshmallow spread) and peanut butter. Like a sugar sandwich.,,@therealpickler,,5135165147,https://twitter.com/taylorswift13/status/5135165147
2009-10-15 06:32:44,taylorswift13,PerezHilton,1,41,180,@PerezHilton Thank you! That's such a sweet compliment :) You make me smile. Have a good night!,,@PerezHilton,,4883138353,https://twitter.com/taylorswift13/status/4883138353
2009-10-15 05:27:17,taylorswift13,,8,561,825,"@selenagomez I'm doing the exact same thing, except with the Love Actually soundtrack. Instrumental music all the way. I love you!",,@selenagomez,,4882266358,https://twitter.com/taylorswift13/status/4882266358
2009-10-13 06:22:43,taylorswift13,,5,117,239,"@glorianatheband Hey Rach, where's the footage of me unknowingly pulling your hair in front of 15,000 people? Sorry about that, by the way.",,@glorianatheband,,4829250282,https://twitter.com/taylorswift13/status/4829250282
2009-10-12 05:27:51,taylorswift13,,7,159,512,@therealpickler hid INSIDE my piano and popped out wearing a clown mask while I was playing. End of tour pranks. Excellent night.,,@therealpickler,,4802539790,https://twitter.com/taylorswift13/status/4802539790
2009-10-09 18:37:40,taylorswift13,,7,162,361,@yelyahwilliams you're coming to Chicago? I'm there now!! Party!!!,,@yelyahwilliams,,4741389064,https://twitter.com/taylorswift13/status/4741389064
2009-10-08 04:34:17,taylorswift13,,3,63,162,"@aimeemayo, kellie's right. Your book is going to change the world. You tell the best stories, and your life is like a movie. I miss you!",,@aimeemayo,,4701734596,https://twitter.com/taylorswift13/status/4701734596
2009-10-04 04:17:53,taylorswift13,,2,61,165,@niczu and @hsolon I love you. You understand me. These are some of the best snuggly kitten cards ever made. Ever.,,@niczu @hsolon,,4595833561,https://twitter.com/taylorswift13/status/4595833561
2009-10-03 19:14:20,taylorswift13,,39,722,964,"@yelyahwilliams you should get some ""brand new eyes"" if your current ones aren't working for you. BAHAHAHA. Get it?",,@yelyahwilliams,,4585362575,https://twitter.com/taylorswift13/status/4585362575
2009-10-02 20:27:40,taylorswift13,selenagomez,33,2455,2135,"@selenagomez I miss youu!! Pretending the hairbrush is a mic and blasting ""Stop and Erase"" in the dressing room.",,@selenagomez,,4562357366,https://twitter.com/taylorswift13/status/4562357366
2009-10-02 03:48:21,taylorswift13,justinbieber,47,806,833,"@justinbieber I can't wait to see it! The storyline is so sweet, thanks for telling me all about it. Sending you love from Pittsburgh!",,@justinbieber,,4544491329,https://twitter.com/taylorswift13/status/4544491329
2009-09-29 06:36:44,taylorswift13,,12,318,499,"@yelyahwilliams yes, and can I borrow your low shoulder t-shirt and forget to give it back to you? I need to find one of those.",,@yelyahwilliams,,4464612252,https://twitter.com/taylorswift13/status/4464612252
2009-09-29 06:06:10,taylorswift13,,31,980,1505,@yelyahwilliams BRAND NEW EYES!!!!!! Downloading. Listening. Loving.,,@yelyahwilliams,,4464232229,https://twitter.com/taylorswift13/status/4464232229
2009-09-29 04:21:56,taylorswift13,,2,58,145,@shella78 and simplyletii I just found your note in my purse from NYC! I love you and hope you're doing great!,,@shella78,,4462613194,https://twitter.com/taylorswift13/status/4462613194
2009-09-29 04:20:32,taylorswift13,XChadballX,1,57,144,"@XChadballX if you're serious right now, I'm more jealous of you right now than I have ever been jealous of anyone ever.",,@XChadballX,,4462586530,https://twitter.com/taylorswift13/status/4462586530
2009-09-24 18:43:16,taylorswift13,yelyahwilliams,7,134,247,@yelyahwilliams I know exactly where you are right now! Eeee!!,,@yelyahwilliams,,4348482308,https://twitter.com/taylorswift13/status/4348482308
2009-09-23 22:59:13,taylorswift13,ladyantebellum,11,80,304,"@ladyantebellum Saskatoon rules! I went antique shopping there. I like to shorten Saskatchewan.. Like ""I got this lamp in Saskatch.""",,@ladyantebellum,,4327570893,https://twitter.com/taylorswift13/status/4327570893
2009-09-23 06:57:39,taylorswift13,XChadballX,1,44,152,"@XChadballX You're still awake jamming out to A*teens, aren't you?",,@XChadballX,,4310285901,https://twitter.com/taylorswift13/status/4310285901
2009-09-23 02:48:24,taylorswift13,CarterJenkins,3,38,120,@CarterJenkins in Nashville :(,,@CarterJenkins,,4306038202,https://twitter.com/taylorswift13/status/4306038202
2009-09-22 09:12:49,taylorswift13,,5,87,255,"@xchadballx ""do you want to be a loser, or do you want to be rich and awesome like that guy from maroon 5?""",,@xchadballx,,4168522838,https://twitter.com/taylorswift13/status/4168522838
2009-09-12 04:40:00,taylorswift13,brian_mansfield,11,33,125,@brian_mansfield The pressure is on!!,,@brian_mansfield,,3928312423,https://twitter.com/taylorswift13/status/3928312423
2009-09-10 06:19:45,taylorswift13,JordinSparks,2,44,164,@TheRealJordin Thank you! It's been a pretty wonderful week. And your hair looks excellent in your new video. Nice nails!!! Impressive.,,@TheRealJordin,,3882385226,https://twitter.com/taylorswift13/status/3882385226
2009-09-10 04:35:29,taylorswift13,PerezHilton,1,55,187,"@PerezHilton That's one of the sweetest compliments. ""You make my soul smile"". Thank you so much! The sweater is Top Shop. Pandas rule.",,@PerezHilton,,3881001888,https://twitter.com/taylorswift13/status/3881001888
2009-09-09 20:55:51,taylorswift13,,40,470,918,"@owlcity If I was in town, I'd be there! Front row, super-fan style.",,@owlcity,,3871381118,https://twitter.com/taylorswift13/status/3871381118
2009-09-06 17:24:33,taylorswift13,,41,2271,2165,"@selenagomez I'm so proud of you, those pictures are beautiful. Call me when you get home, I know you've probably got some amazing stories!",,@selenagomez,,3801532075,https://twitter.com/taylorswift13/status/3801532075
2009-09-04 14:35:04,taylorswift13,,4,36,129,@carterjenkins happy birthday!,,@carterjenkins,,3757814910,https://twitter.com/taylorswift13/status/3757814910
2009-09-04 04:34:31,taylorswift13,,15,1017,1031,"@ddlovato I think I know what the gift is. You're sending me Nolan in a box, aren't you?? With a little bow around his neck. Mind reader...",,@ddlovato,,3750448198,https://twitter.com/taylorswift13/status/3750448198
2009-09-04 04:21:02,taylorswift13,,73,606,612,@justinbieber That mashup was excellent! I officially love those girls. Good energy. ha wish you were here displaying the Georgia boy hair!,,@justinbieber,,3750238408,https://twitter.com/taylorswift13/status/3750238408
2009-09-03 12:35:24,taylorswift13,,43,2182,1811,@ddlovato you rule for quoting breathe yesterday :) I hope its going great up there! Miss you!,,@ddlovato,,3732611429,https://twitter.com/taylorswift13/status/3732611429
2009-09-02 06:07:26,taylorswift13,,2,35,124,@reemtamo I love you. :) :) :) hope you have a perfect night!,,@reemtamo,,3706303975,https://twitter.com/taylorswift13/status/3706303975
2009-09-02 06:06:46,taylorswift13,amazinglybubbly,3,46,130,@mskerkyra thank you!! :) :) you're pretty. Good night!,,@mskerkyra,,3706296402,https://twitter.com/taylorswift13/status/3706296402
2009-09-02 06:05:50,taylorswift13,LKKai5,7,49,120,"@HelenaKatherine that's really sweet, thank you for saying that. It, in turn, made me smile. :)",,@HelenaKatherine,,3706285617,https://twitter.com/taylorswift13/status/3706285617
2009-09-02 06:04:50,taylorswift13,FraniaLizeth,11,32,127,@franiamarquez you should go!!! We'd love to see you!,,@franiamarquez,,3706273406,https://twitter.com/taylorswift13/status/3706273406
2009-09-01 00:41:25,taylorswift13,,10,79,179,@ladyantebellum and @therealpickler look hot on the cma special. Holla #cmatv,,@ladyantebellum @therealpickler,#cmatv,3677674906,https://twitter.com/taylorswift13/status/3677674906
2009-08-30 15:14:37,taylorswift13,JessieJDecker,2,37,123,@iamjessiejames we need to hang out !!!,,@iamjessiejames,,3646263230,https://twitter.com/taylorswift13/status/3646263230
2009-08-28 10:44:27,taylorswift13,,146,2512,2939,"@katyperry your last tweet was one of the funniest things i've ever read. ""KITTY PURRY EW"" hahahaha classic.",,@katyperry,,3600299428,https://twitter.com/taylorswift13/status/3600299428
2009-08-28 05:39:35,taylorswift13,,206,567,938,@justinbieber thank you :) see you soon!,,@justinbieber,,3597191903,https://twitter.com/taylorswift13/status/3597191903
2009-08-27 03:23:34,taylorswift13,,2,35,105,@danadancerr I love you!!!,,@danadancerr,,3571767686,https://twitter.com/taylorswift13/status/3571767686
2009-08-26 17:58:01,taylorswift13,JessieJDecker,2,41,125,"@iamjessiejames Getting ready, listening to your new song. Loved it from the 1st listen! Can't wait to see you at Madison Square!!",,@iamjessiejames,,3561021399,https://twitter.com/taylorswift13/status/3561021399
2009-08-25 04:37:31,taylorswift13,,173,1022,1093,@johncmayer hahahahahaha I miss you!!,,@johncmayer,,3528615340,https://twitter.com/taylorswift13/status/3528615340
2009-08-23 01:50:52,taylorswift13,,505,1794,2192,@johncmayer My hero.... :),,@johncmayer,,3483512230,https://twitter.com/taylorswift13/status/3483512230
2009-08-23 00:14:46,taylorswift13,justinbieber,28,442,511,"@justinbieber Hey! I'm at V Fest, about to play again tomorrow. London is unforgettable and actually sunny! how are you?",,@justinbieber,,3481958129,https://twitter.com/taylorswift13/status/3481958129
2009-08-21 21:53:06,taylorswift13,PerezHilton,2,48,153,@PerezHilton That's a first! Thank you for telling me about that. I hope I see his car sometime on the road. Amazing.,,@PerezHilton,,3459244892,https://twitter.com/taylorswift13/status/3459244892
2009-08-21 21:51:17,taylorswift13,,4,28,108,@ladybusiness LOVE your new plate!! You rule. Incredible.,,@ladybusiness,,3459211758,https://twitter.com/taylorswift13/status/3459211758
2009-08-21 15:03:48,taylorswift13,CarterJenkins,5,37,124,@CarterJenkins Tell everyone I said hi!!,,@CarterJenkins,,3451204120,https://twitter.com/taylorswift13/status/3451204120
2009-08-20 18:29:53,taylorswift13,JessieJDecker,2,32,119,"@iamjessiejames Absolutely! About to go antique shopping, I'll think of you if I see anything bohemian, moroccan, or gypsy-art-like. :)",,@iamjessiejames,,3431928785,https://twitter.com/taylorswift13/status/3431928785
2009-08-16 17:26:46,taylorswift13,AimeeMayo,1,36,101,@AimeeMayo It's on. I can't wait!,,@AimeeMayo,,3346848229,https://twitter.com/taylorswift13/status/3346848229
